,,pku,,,,iitb,,,,ufc,,,,fce auto,,,,gold,,,,sjtu,,,,fce,,,,RoRo,,,,amu,,,,ipn,,,,cuui,,,,rac,,,,camb,,,,umc,,,,nthu,,,,post,,,,AMU,
words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by,words_differences,index_differences,spearman_differences,aligned_by
0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,3,0,1.0,original order,0,1,0.9179487179487179,original order,0,0,1.0,original order,3,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order,1,1,0.9636363636363634,original order,3,0,0.9999999999999999,original order,1,0,0.9999999999999999,original order,1,0,1.0,original order,2,0,1.0,original order,4,1,0.9995469646632437,original order,1,0,1.0,original order
1,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,3,3,0.9158974358974358,original order,6,0,1.0,,0,0,0.9999999999999999,original order,3,3,0.9158974358974358,original order,0,0,1.0,original order,1,0,0.9999999999999999,original order,1,0,0.9999999999999999,original order,1,0,1.0,original order,0,0,0.9999999999999999,original order,2,0,1.0,original order,1,0,0.9999999999999999,original order,0,0,1.0,original order,1,0,1.0,original order,1,0,0.9999999999999999,original order
0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,0.9999999999999999,original order,2,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order
0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order
0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,3,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,3,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,4,1,0.8035714285714284,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order
1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order,1,2,0.9929824561403509,original order,0,0,1.0,original order,1,0,1.0,original order
1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,4,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,4,0,1.0,original order,2,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,2,0,1.0,original order,1,0,1.0,original order,2,0,1.0,original order,15,10,0.5357142857142857,original order,2,0,1.0,original order,0,0,1.0,original order
1,0,0.9999999999999999,,0,0,1.0,original order,0,0,1.0,original order,4,1,0.9727272727272729,original order,4,0,0.9999999999999998,original order,0,0,1.0,original order,4,1,0.9727272727272729,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,48,30,0.6033349561830574,,0,0,1.0,original order,0,0,1.0,original order
0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,3,1,0.9727272727272727,original order,1,0,0.9999999999999999,original order,0,0,1.0,original order,3,1,0.9727272727272727,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,5,0,1.0,original order,1,0,1.0,original order,1,2,0.9780058651026392,original order,1,1,0.9858429858429859,original order,1,0,1.0,original order,4,0,1.0,original order,0,0,1.0,original order
1,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,5,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,1,0.9576612903225807,original order,1,0,1.0,original order,0,0,0.9999999999999999,original order,3,2,0.9673387096774194,original order,8,2,0.9419813902572524,,2,1,0.9576612903225807,original order,0,0,1.0,original order
0,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,0.9999999999999999,original order,1,0,1.0,original order,0,0,0.9999999999999999,original order,1,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,3,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,0,0,1.0,original order,1,0,0.9999999999999999,original order,1,0,1.0,sentence concatenated,1,0,0.9999999999999999,original order,1,0,0.9999999999999999,original order
1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,4,0,1.0,original order,0,0,0.9999999999999998,original order,0,0,1.0,original order,4,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,4,1,0.9997425997425998,original order,2,0,1.0,original order,1,1,0.9642857142857145,original order,3,1,0.9691119691119692,original order,0,0,1.0,original order,2,0,1.0,original order,1,0,1.0,original order
0,0,0.9999999999999998,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,2,0,1.0,original order,0,0,1.0,original order,0,1,0.9425287356321838,original order,0,0,1.0,original order,2,0,1.0,sentence splitted,0,0,1.0,original order,0,0,1.0,original order
0,0,1.0,original order,0,0,0.9999999999999998,original order,0,0,0.9999999999999998,original order,0,0,0.9999999999999999,original order,1,0,1.0,sentence splitted,0,0,0.9999999999999998,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999998,original order,1,0,0.9999999999999998,original order,0,0,0.9999999999999998,original order,1,0,0.9999999999999998,original order,0,0,0.9999999999999998,original order,0,0,1.0,original order,1,0,0.9999999999999998,original order,1,0,1.0,original order,1,0,0.9999999999999999,original order,1,0,0.9999999999999998,original order
0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,2,0,1.0,original order,2,0,0.9999999999999999,original order,2,0,1.0,ORDERED with align,2,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,2,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order
1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,4,1,0.9456521739130436,original order,0,0,0.9999999999999999,original order,0,0,1.0,original order,4,1,0.9456521739130436,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,2,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order
1,0,0.9999999999999998,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,0.9999999999999998,original order,0,0,1.0,original order,0,0,1.0,,0,0,1.0,original order,0,0,1.0,original order
0,0,0.9999999999999999,original order,0,0,0.9999999999999998,original order,0,0,0.9999999999999998,original order,2,0,0.9999999999999999,original order,3,0,1.0,original order,0,0,0.9999999999999998,original order,2,0,0.9999999999999999,original order,0,0,0.9999999999999998,original order,0,0,0.9999999999999998,original order,0,0,0.9999999999999998,original order,2,0,0.9999999999999999,original order,0,0,0.9999999999999998,original order,0,0,0.9999999999999999,original order,2,0,0.9999999999999999,original order,1,0,1.0,original order,2,1,0.9931623931623932,original order,0,0,0.9999999999999998,original order
1,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,1,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,0.9999999999999999,original order,1,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,1,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,2,1,0.9989769820971867,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999998,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order
1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,3,2,0.9623376623376624,original order,4,2,0.8181818181818182,original order,1,0,1.0,original order,3,2,0.9623376623376624,original order,1,0,1.0,original order,5,2,0.9965655827548413,original order,0,0,1.0,original order,1,5,0.9921616656460504,original order,1,0,1.0,original order,1,0,1.0,original order,2,4,0.9933164202606944,original order,2,0,1.0,original order,1,1,0.9990202082057562,original order,5,2,0.9965655827548413,original order
0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,0.9999999999999998,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,5,2,0.988235294117647,original order,1,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order
1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,8,5,0.9002932551319647,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,0.9999999999999998,,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order
0,0,0.9999999999999998,original order,0,0,1.0,original order,0,0,1.0,original order,2,1,0.9824561403508772,original order,0,0,1.0,original order,0,0,1.0,original order,2,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,1,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,1.0,original order
1,0,1.0,original order,0,1,0.9983579638752054,original order,0,0,0.9999999999999998,original order,2,1,0.7619047619047621,original order,4,2,0.998740903024351,original order,0,1,0.9983579638752054,original order,1,0,1.0,original order,1,1,0.9981684981684981,original order,1,0,0.9999999999999998,original order,0,0,0.9999999999999998,original order,1,1,0.9573070607553366,original order,0,0,0.9999999999999998,original order,1,0,1.0,original order,1,3,0.9862068965517239,original order,0,0,1.0,original order,2,0,0.9999999999999999,original order,1,0,0.9999999999999998,original order
0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,3,0,1.0,original order,2,0,1.0,sentence concatenated,1,0,1.0,original order,3,0,1.0,original order,1,0,1.0,original order,4,0,1.0,original order,0,0,1.0,original order,1,2,0.9773109243697479,original order,1,0,1.0,original order,2,1,0.9998688811188812,original order,1,0,1.0,original order,0,0,0.9999999999999999,original order,1,2,0.9773109243697479,original order,4,0,1.0,original order
0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,,4,0,1.0,original order,0,0,1.0,original order,1,0,1.0,,0,0,1.0,original order,2,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order,2,0,1.0,original order
1,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,1.0,original order,5,3,0.9235294117647058,original order,1,0,0.9999999999999999,original order,0,0,1.0,original order,4,3,0.911764705882353,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,3,0.9896853146853146,original order,3,0,1.0,original order,2,2,0.9834697350295764,original order,2,2,0.9920891608391609,original order,0,0,1.0,original order,1,1,0.9960227272727272,original order,0,0,1.0,original order
1,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,3,0,1.0,original order,0,0,1.0,original order,0,0,0.9999999999999999,original order,2,0,1.0,original order,1,2,0.9683397683397684,original order,2,0,0.9999999999999999,original order,1,0,0.9999999999999999,original order,1,0,1.0,original order,2,0,0.9999999999999999,original order,3,1,0.9576923076923078,original order,1,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order,2,0,0.9999999999999999,original order
0,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,1.0,original order,2,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,2,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,3,0,1.0,original order,0,0,1.0,original order,2,1,0.9970355731225298,original order,1,0,1.0,original order,0,0,1.0,original order,3,0,1.0,original order,1,0,1.0,original order
0,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,4,0,1.0,original order,1,0,1.0,original order,0,0,0.9999999999999999,original order,4,0,1.0,original order,0,0,0.9999999999999999,original order,2,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,2,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,0.9999999999999999,original order,1,0,1.0,original order,0,0,0.9999999999999999,original order,2,0,0.9999999999999999,original order
0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,1,2,0.9876923076923078,original order,0,0,1.0,original order,1,0,1.0,original order,2,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order
0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,1,1,0.9979360165118679,original order,0,0,1.0,original order,0,0,1.0,original order
0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,6,1,0.9466666666666665,original order,2,0,1.0,original order,0,0,1.0,original order,7,1,0.9492307692307692,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,2,1,0.9996334310850439,original order,1,0,1.0,original order,0,0,1.0,original order
0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,4,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,7,6,0.9478424015009382,original order,2,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order
0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,3,1,0.9500000000000001,original order,1,0,1.0,original order,0,0,1.0,original order,3,1,0.9500000000000001,original order,0,0,1.0,original order,2,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order,0,0,0.9999999999999999,original order,2,0,0.9999999999999998,original order,2,0,1.0,original order
0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,4,1,0.9387407827566648,,2,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order
0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,2,0,1.0,original order,1,0,0.9999999999999999,original order,1,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,2,0,1.0,original order,0,0,1.0,original order,1,1,0.985294117647059,original order,1,0,1.0,original order,2,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,2,0,1.0,original order
0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,2,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,0.9999999999999999,original order,3,0,0.9999999999999998,original order,0,0,1.0,original order
1,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,3,0,0.9999999999999999,,0,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,1.0,original order
0,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,2,1,0.9979360165118679,original order,3,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,2,1,0.9979360165118679,original order,1,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,1,0,0.9999999999999999,original order,1,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,2,0,1.0,original order,1,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order
0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,2,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,1.0,original order,2,0,1.0,original order,1,2,0.998533724340176,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,1,2,0.939505347593583,original order,1,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order
0,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,1.0,original order,3,1,0.9892857142857142,original order,2,0,1.0,original order,1,0,1.0,original order,3,1,0.9892857142857142,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,2,0,1.0,original order,0,0,1.0,original order,2,0,1.0,original order,0,0,1.0,original order,1,1,0.8987012987012987,original order,0,0,1.0,original order,1,0,1.0,original order
0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,0.9999999999999999,original order,1,0,1.0,original order,0,0,0.9999999999999999,original order,2,0,1.0,original order,0,0,0.9999999999999999,original order,3,1,0.9884615384615385,original order,0,0,0.9999999999999999,original order,1,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,1.0,original order,2,0,0.9999999999999999,original order,2,0,1.0,original order
1,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,0,0,1.0,original order,1,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,1,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,2,0,1.0,original order,0,0,0.9999999999999999,original order,1,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order
1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,sentence splitted,0,0,1.0,original order,2,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order
1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,2,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,2,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,1,0.9300699300699302,original order,0,0,1.0,original order,0,0,1.0,original order
0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,2,0,1.0,original order,1,1,0.967032967032967,original order,0,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,1,0.9683794466403164,original order,0,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order,0,0,0.9999999999999999,original order,1,0,1.0,original order,0,0,1.0,original order
1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,,0,0,0.9999999999999999,original order,0,0,1.0,original order,3,1,0.9975490196078433,,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,1.0,original order
0,0,1.0,,0,0,1.0,original order,0,0,1.0,original order,3,1,0.9975490196078433,original order,0,0,0.9999999999999999,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,,1,0,1.0,original order,0,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order
0,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,1.0,original order,2,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,1,0.9933259176863181,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order
0,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,1.0,original order,1,1,0.9933259176863181,original order,0,0,1.0,original order,0,0,1.0,original order,4,2,0.7272727272727273,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,0.9999999999999999,original order,2,0,1.0,original order,0,0,1.0,original order,3,0,0.9999999999999999,original order,0,0,1.0,original order,1,0,1.0,original order,1,1,0.9300699300699302,original order,0,0,1.0,original order
0,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,4,2,0.7272727272727273,original order,4,1,0.9984555984555985,original order,0,0,0.9999999999999999,original order,3,1,0.9990118577075099,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,3,0,0.9999999999999999,original order,1,0,1.0,original order,1,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order
0,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,3,1,0.9990118577075099,", in first sentence became the end of a new sentence (second longer)",3,0,1.0,original order,0,0,0.9999999999999999,original order,3,0,0.9999999999999998,,0,0,0.9999999999999999,original order,1,0,1.0,,0,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,0.9999999999999999,original order,2,0,1.0,original order,0,0,0.9999999999999999,original order,1,0,1.0,original order,0,0,0.9999999999999999,original order,1,0,1.0,
0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,3,0,1.0,,4,1,0.9878787878787878,original order,2,2,0.8904347826086956,original order,2,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,2,0,1.0,original order,0,0,1.0,original order,3,0,1.0,original order,1,0,0.9999999999999999,original order,0,0,1.0,original order
0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,1.0,original order,2,1,0.9958974358974357,original order,1,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order
0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,2,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,8,1,0.9907335907335909,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,2,3,0.9744939271255061,original order,0,0,0.9999999999999999,original order,0,0,1.0,original order,0,0,1.0,original order
0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,2,1,0.9958974358974357,original order,0,0,1.0,sentence splitted,0,0,1.0,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order,1,0,1.0,original order,0,0,0.9999999999999999,original order,1,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order,0,0,1.0,original order
